Subject;Name of the Institution;Province
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108228;Complesso monumentale - Museo di Palazzo Caetani;Latina
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101606;Museo archeologico di Segni (Italia);Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101606;Museo archeologico di Segni (Italia);Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101614;Museo demoantropologico del giocattolo;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101614;Museo demoantropologico del giocattolo;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101646;Museo del Colle del Duomo;Viterbo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101646;Museo del Colle del Duomo;Viterbo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101649;Museo del Sodalizio Facchini di Santa Rosa;Viterbo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/101649;Museo del Sodalizio Facchini di Santa Rosa;Viterbo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103533;"Parco minerario ""Ing. Andrea Bonicelli"" Società  cooperativa Ski-Mine";Bergamo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103542;Museo parrocchiale d'arte sacra;Bergamo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103577;Museo etnografico di lodrino;Brescia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103577;Museo etnografico di lodrino;Brescia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103590;"Museo le miniere di Pezzaze - Museo ""Il mondo dei minatori e l'arte del ferro""";Brescia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103590;"Museo le miniere di Pezzaze - Museo ""Il mondo dei minatori e l'arte del ferro""";Brescia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103594;Museo etnologico della civiltà  contadina e dei mestieri;Brescia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/103731;"Museo paleontologico e archeologico ""Virginio Caccia""";Milano
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104752;Parco minerario Ing. A. Bonicelli;Bergamo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104753;Parco minerario Ing. A. Bonicelli ;Bergamo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104754;Parco Minierario Ing, A. Bonicelli ;Bergamo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104760;Orologio;Bergamo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104900;Museo di geopaleontologia e preistoria dei Colli Albani;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104900;Museo di geopaleontologia e preistoria dei Colli Albani;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108183;Ferrovia-Museo della Stazione di Colonna;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/108183;Ferrovia-Museo della Stazione di Colonna;Roma
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100498;Museo della 'ndoccia;Isernia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100500;Museo storico della campana Marinelli snc;Isernia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100503;"Museo storico militare ""Linea Gustav""";Isernia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100508;Museo delle civiltà  e del costume d'epoca;Isernia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100508;Museo delle civiltà  e del costume d'epoca;Isernia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/100510;Museo della zampogna;Isernia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102432;Shangri-la - Movimento ecologico;Alessandria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102436;Sale d'arte;Alessandria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102479;Centro comunale di cultura - Palazzo Valentino;Alessandria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102481;Collezione privata di storia contadina;Alessandria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102482;Enoteca regionale del Monferrato;Alessandria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102490;Museo Gancia;Asti
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102525;Cellula di Bagneri - La civiltà  montanara;Biella
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102525;Cellula di Bagneri - La civiltà  montanara;Biella
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102560;Muzeou dal travai;Cuneo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102565;Museo del parco di Chiusa di Pesio;Cuneo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102567;Museo Chiotti del vino Quagliano;Cuneo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102574;Rete museale diocesana e museo delle devozioni popolari e dei pellegrinaggi;Cuneo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102574;Rete museale diocesana e museo delle devozioni popolari e dei pellegrinaggi;Cuneo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102633;"Museo etnografico ""C'era una volta"" di Vernante";Cuneo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/102707;Museo della resistenza e deportazione;Torino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104068;Museo di scienze naturali Luigi Paolucci;Ancona
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104068;Museo di scienze naturali Luigi Paolucci;Ancona
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104083;"Museo delle arti monastiche ""Le Stanze del Tempo Sospeso""";Ancona
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104083;"Museo delle arti monastiche ""Le Stanze del Tempo Sospeso""";Ancona
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104085;"Museo dei fossili ""Don Giuseppe Mattiacci""";Ancona
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104087;Fortezza medievale e Museo della Pagliarola;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104090;"Museo d'arte immanente ""Villa Papi""";Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104101;"Raccolta d'arte contemporanea ""Arte on""";Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104102;Musei sistini del Piceno - Museo di arte sacra di Castignano;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104102;Musei sistini del Piceno - Museo di arte sacra di Castignano;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104103;Musei sistini del Piceno - Museo di arte sacra di Comunanza;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104113;MIC - Museo dell'Illustrazione Comica;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104114;Museo del Torrione della Battaglia;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104114;Museo del Torrione della Battaglia;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104115;Musei sistini del piceno - Museo sistino di Grottammare;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104115;Musei sistini del piceno - Museo sistino di Grottammare;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104116;Raccolta di dipinti;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104118;Museo degli antichi mestieri di strada su bicicletta e moto d'epoca;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104118;Museo degli antichi mestieri di strada su bicicletta e moto d'epoca;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104120;Museo civico Convento S. Francesco;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104120;Museo civico Convento S. Francesco;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104123;"Musei civici - Pinacoteca - Museo archeologico - Museo ""L'acqua, la terra, la tela"" -Antiche Carceri Sistine";Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104123;"Musei civici - Pinacoteca - Museo archeologico - Museo ""L'acqua, la terra, la tela"" -Antiche Carceri Sistine";Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104124;Museo del cappello di Montappone;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104125;Museo comunale dei fossili e dei minerali ;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104125;Museo comunale dei fossili e dei minerali ;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104128;"Museo della civiltà  contadina ""Stefano Cardarelli""";Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104130;Museo civico Libreria S. Giacomo della Marca;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104132;Centro studi Osvaldo Licini;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104132;Centro studi Osvaldo Licini;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104133;Museo della ceramica di Montottone;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104135;"Pinacoteca ""Patrizio Gennari""";Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104143;Museo vescovile d'arte sacra;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104143;Museo vescovile d'arte sacra;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104145;Musei sistini del Piceno - Museo vescovile di Rotella;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104145;Musei sistini del Piceno - Museo vescovile di Rotella;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104150;Museo dei fossili di Sant'Elpidio a Mare;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104151;"Museo della calzatura ""Cav. Vincenzo Andolfi""";Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104154;Museo dei fossili e dei minerali di Smerillo;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104155;Museo pinacoteca dell'arte dei bambini;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104156;Pinacoteca d'arte contemporanea;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104158;Museo della civiltà  contadina di Spinetoli;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104168;Pinacoteca e Museo civico di Camerino;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104168;Pinacoteca e Museo civico di Camerino;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104178;Museo storico del trotto ;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104178;Museo storico del trotto ;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104182;Pinacoteca parrocchiale;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104182;Pinacoteca parrocchiale;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104204;Pinacoteca della Chiesa di San Martino Vescovo;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104228;"Museo pinacoteca ""Scipione Gentili"" / Museo civico ""Scipione Gentili"" Sezione antica";Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104228;"Museo pinacoteca ""Scipione Gentili"" / Museo civico ""Scipione Gentili"" Sezione antica";Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104237;Pinacoteca nazionale d'arte sacra contemporanea;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104247;Museo sale napoleoniche;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104286;"Pinacoteca conventuale ""Beato Sante""";Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104286;"Pinacoteca conventuale ""Beato Sante""";Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104290;"Centro per l'arte contemporanea ""Il Conventino""";Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104312;Fondazione Villa del Balà¬;Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104320;"Museo demoantropologico ""I Vecchi Mestieri""";Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104321;Museo del territorio - Arte degli Scalpellini;Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104322;Museo della Rocca ubaldinesca;Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104322;Museo della Rocca ubaldinesca;Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104327;Museo arcidiocesano di Urbania;Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104327;Museo arcidiocesano di Urbania;Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104617;Palazzo comunale;Alessandria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104618;Oratorio SS. Annunziata ;Alessandria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104619;Oratorio San Martino ;Alessandria
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104626;Cappella della Marchesia;Cuneo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104629;Chiesa dell'Immacolata Concezione;Cuneo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104839;Chiesa San Nicolà²;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104840;Mostra permanente Degli Antichi Mestieri Ambulanti ;Fermo
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104841;Istituto Fazzini-Mercantini;Ascoli Piceno
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104847;Teatro Comunale;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104856;Rocca Leonina;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104857;Teatro comunale;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104858;Palazzo comunale;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104864;San Martino - Chiesa;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104869;San Callisto in Cesi - Chiesa;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104871;Sant'Egidio in Civitella - Chiesa;Macerata
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104880;Domus dei Mosaici;Pesaro e Urbino
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104890;Museo dei profumi;Isernia
http://dati.beniculturali.it/mibact/luoghi/resource/CulturalInstituteOrSite/104957;Museo degli Acciugai - Ecomuseo Alta Val Maira;Cuneo
